scenario,step,lane_id,queue_length,waiting_time,vehicle_count,throughput,signal_phase,emergency_count,accident_alert
normal,0,north,0,0,4,4,north,0,False
normal,0,east,4,12,4,0,north,0,False
normal,0,south,3,9,3,0,north,0,False
normal,0,west,3,9,3,0,north,0,False
normal,1,north,2,6,2,0,east,0,False
normal,1,east,0,0,1,5,east,0,False
normal,1,south,7,21,4,0,east,0,False
normal,1,west,6,18,3,0,east,0,False
normal,2,north,6,18,4,0,south,0,False
normal,2,east,3,9,3,0,south,0,False
normal,2,south,3,9,1,5,south,0,False
normal,2,west,7,21,1,0,south,0,False
normal,3,north,6,18,0,0,west,0,False
normal,3,east,5,15,2,0,west,0,False
normal,3,south,8,24,5,0,west,0,False
normal,3,west,4,12,2,5,west,0,False
normal,4,north,8,24,2,0,south,0,False
normal,4,east,5,15,0,0,south,0,False
normal,4,south,3,9,0,5,south,0,False
normal,4,west,4,12,0,0,south,0,False
normal,5,north,7,21,4,5,north,0,False
normal,5,east,8,24,3,0,north,0,False
normal,5,south,8,24,5,0,north,0,False
normal,5,west,7,21,3,0,north,0,False
normal,6,north,7,21,0,0,south,0,False
normal,6,east,10,30,2,0,south,0,False
normal,6,south,4,12,1,5,south,0,False
normal,6,west,9,27,2,0,south,0,False
normal,7,north,7,21,0,0,east,0,False
normal,7,east,7,21,2,5,east,0,False
normal,7,south,5,15,1,0,east,0,False
normal,7,west,13,39,4,0,east,0,False
normal,8,north,8,24,1,0,west,0,False
normal,8,east,9,27,2,0,west,0,False
normal,8,south,6,18,1,0,west,0,False
normal,8,west,11,33,3,5,west,0,False
normal,9,north,10,30,2,0,west,0,False
normal,9,east,10,30,1,0,west,0,False
normal,9,south,8,24,2,0,west,0,False
normal,9,west,8,24,2,5,west,0,False
normal,10,north,7,21,2,5,north,0,False
normal,10,east,10,30,0,0,north,0,False
normal,10,south,12,36,4,0,north,0,False
normal,10,west,8,24,0,0,north,0,False
normal,11,north,12,36,5,0,south,0,False
normal,11,east,13,39,3,0,south,0,False
normal,11,south,10,30,3,5,south,0,False
normal,11,west,11,33,3,0,south,0,False
normal,12,north,14,42,2,0,east,0,False
normal,12,east,9,27,1,5,east,0,False
normal,12,south,13,39,3,0,east,0,False
normal,12,west,11,33,0,0,east,0,False
normal,13,north,12,36,3,5,north,0,False
normal,13,east,10,30,1,0,north,0,False
normal,13,south,16,48,3,0,north,0,False
normal,13,west,13,39,2,0,north,0,False
normal,14,north,12,36,0,0,south,0,False
normal,14,east,11,33,1,0,south,0,False
normal,14,south,14,42,3,5,south,0,False
normal,14,west,15,45,2,0,south,0,False
normal,15,north,12,36,0,0,west,0,False
normal,15,east,12,36,1,0,west,0,False
normal,15,south,17,51,3,0,west,0,False
normal,15,west,11,33,1,5,west,0,False
normal,16,north,17,51,5,0,south,0,False
normal,16,east,13,39,1,0,south,0,False
normal,16,south,16,48,4,5,south,0,False
normal,16,west,14,42,3,0,south,0,False
normal,17,north,14,42,2,5,north,0,False
normal,17,east,17,51,4,0,north,0,False
normal,17,south,20,60,4,0,north,0,False
normal,17,west,15,45,1,0,north,0,False
normal,18,north,14,42,0,0,south,0,False
normal,18,east,20,60,3,0,south,0,False
normal,18,south,17,51,2,5,south,0,False
normal,18,west,16,48,1,0,south,0,False
normal,19,north,14,42,0,0,east,0,False
normal,19,east,16,48,1,5,east,0,False
normal,19,south,23,69,6,0,east,0,False
normal,19,west,17,51,1,0,east,0,False
normal,20,north,15,45,1,0,south,0,False
normal,20,east,17,51,1,0,south,0,False
normal,20,south,19,57,1,5,south,0,False
normal,20,west,18,54,1,0,south,0,False
normal,21,north,17,51,2,0,south,0,False
normal,21,east,18,54,1,0,south,0,False
normal,21,south,15,45,1,5,south,0,False
normal,21,west,18,54,0,0,south,0,False
normal,22,north,21,63,4,0,east,0,False
normal,22,east,13,39,0,5,east,0,False
normal,22,south,15,45,0,0,east,0,False
normal,22,west,18,54,0,0,east,0,False
normal,23,north,16,48,0,5,north,0,False
normal,23,east,16,48,3,0,north,0,False
normal,23,south,19,57,4,0,north,0,False
normal,23,west,18,54,0,0,north,0,False
normal,24,north,17,51,1,0,south,0,False
normal,24,east,17,51,1,0,south,0,False
normal,24,south,16,48,2,5,south,0,False
normal,24,west,18,54,0,0,south,0,False
normal,25,north,20,60,3,0,west,0,False
normal,25,east,18,54,1,0,west,0,False
normal,25,south,19,57,3,0,west,0,False
normal,25,west,14,42,1,5,west,0,False
normal,26,north,17,51,2,5,north,0,False
normal,26,east,20,60,2,0,north,0,False
normal,26,south,22,66,3,0,north,0,False
normal,26,west,14,42,0,0,north,0,False
normal,27,north,20,60,3,0,south,0,False
normal,27,east,21,63,1,0,south,0,False
normal,27,south,19,57,2,5,south,0,False
normal,27,west,17,51,3,0,south,0,False
normal,28,north,23,69,3,0,east,0,False
normal,28,east,17,51,1,5,east,0,False
normal,28,south,22,66,3,0,east,0,False
normal,28,west,19,57,2,0,east,0,False
normal,29,north,23,69,5,5,north,0,False
normal,29,east,18,54,1,0,north,0,False
normal,29,south,23,69,1,0,north,0,False
normal,29,west,21,63,2,0,north,0,False
normal,30,north,24,72,1,0,south,0,False
normal,30,east,19,57,1,0,south,0,False
normal,30,south,19,57,1,5,south,0,False
normal,30,west,22,66,1,0,south,0,False
normal,31,north,20,60,1,5,north,0,False
normal,31,east,21,63,2,0,north,0,False
normal,31,south,20,60,1,0,north,0,False
normal,31,west,22,66,0,0,north,0,False
normal,32,north,23,69,3,0,west,0,False
normal,32,east,21,63,0,0,west,0,False
normal,32,south,20,60,0,0,west,0,False
normal,32,west,19,57,2,5,west,0,False
normal,33,north,19,57,1,5,north,0,False
normal,33,east,21,63,0,0,north,0,False
normal,33,south,21,63,1,0,north,0,False
normal,33,west,21,63,2,0,north,0,False
normal,34,north,20,60,1,0,south,0,False
normal,34,east,24,72,3,0,south,0,False
normal,34,south,16,48,0,5,south,0,False
normal,34,west,23,69,2,0,south,0,False
normal,35,north,23,69,3,0,east,0,False
normal,35,east,19,57,0,5,east,0,False
normal,35,south,19,57,3,0,east,0,False
normal,35,west,24,72,1,0,east,0,False
normal,36,north,24,72,1,0,west,0,False
normal,36,east,19,57,0,0,west,0,False
normal,36,south,20,60,1,0,west,0,False
normal,36,west,19,57,0,5,west,0,False
normal,37,north,20,60,1,5,north,0,False
normal,37,east,23,69,4,0,north,0,False
normal,37,south,21,63,1,0,north,0,False
normal,37,west,21,63,2,0,north,0,False
normal,38,north,22,66,2,0,east,0,False
normal,38,east,19,57,1,5,east,0,False
normal,38,south,22,66,1,0,east,0,False
normal,38,west,22,66,1,0,east,0,False
normal,39,north,22,66,0,0,south,0,False
normal,39,east,21,63,2,0,south,0,False
normal,39,south,19,57,2,5,south,0,False
normal,39,west,26,78,4,0,south,0,False
normal,40,north,23,69,1,0,west,0,False
normal,40,east,23,69,2,0,west,0,False
normal,40,south,27,81,8,0,west,0,False
normal,40,west,22,66,1,5,west,0,False
normal,41,north,23,69,0,0,south,0,False
normal,41,east,24,72,1,0,south,0,False
normal,41,south,23,69,1,5,south,0,False
normal,41,west,28,84,6,0,south,0,False
normal,42,north,24,72,1,0,west,0,False
normal,42,east,24,72,0,0,west,0,False
normal,42,south,26,78,3,0,west,0,False
normal,42,west,23,69,0,5,west,0,False
normal,43,north,25,75,1,0,south,0,False
normal,43,east,25,75,1,0,south,0,False
normal,43,south,23,69,2,5,south,0,False
normal,43,west,26,78,3,0,south,0,False
normal,44,north,27,81,2,0,west,0,False
normal,44,east,25,75,0,0,west,0,False
normal,44,south,25,75,2,0,west,0,False
normal,44,west,21,63,0,5,west,0,False
normal,45,north,26,78,4,5,north,0,False
normal,45,east,27,81,2,0,north,0,False
normal,45,south,25,75,0,0,north,0,False
normal,45,west,22,66,1,0,north,0,False
normal,46,north,26,78,0,0,east,0,False
normal,46,east,24,72,2,5,east,0,False
normal,46,south,28,84,3,0,east,0,False
normal,46,west,23,69,1,0,east,0,False
normal,47,north,28,84,2,0,south,0,False
normal,47,east,26,78,2,0,south,0,False
normal,47,south,23,69,0,5,south,0,False
normal,47,west,27,81,4,0,south,0,False
normal,48,north,23,69,0,5,north,0,False
normal,48,east,29,87,3,0,north,0,False
normal,48,south,24,72,1,0,north,0,False
normal,48,west,30,90,3,0,north,0,False
normal,49,north,26,78,3,0,west,0,False
normal,49,east,30,90,1,0,west,0,False
normal,49,south,24,72,0,0,west,0,False
normal,49,west,27,81,2,5,west,0,False
normal,50,north,28,84,2,0,east,0,False
normal,50,east,26,78,1,5,east,0,False
normal,50,south,25,75,1,0,east,0,False
normal,50,west,29,87,2,0,east,0,False
normal,51,north,28,84,0,0,west,0,False
normal,51,east,26,78,0,0,west,0,False
normal,51,south,27,81,2,0,west,0,False
normal,51,west,27,81,3,5,west,0,False
normal,52,north,25,75,2,5,north,0,False
normal,52,east,28,84,2,0,north,0,False
normal,52,south,29,87,2,0,north,0,False
normal,52,west,28,84,1,0,north,0,False
normal,53,north,26,78,1,0,south,0,False
normal,53,east,30,90,2,0,south,0,False
normal,53,south,28,84,4,5,south,0,False
normal,53,west,31,93,3,0,south,0,False
normal,54,north,27,81,1,0,west,0,False
normal,54,east,34,102,4,0,west,0,False
normal,54,south,30,90,2,0,west,0,False
normal,54,west,31,93,5,5,west,0,False
normal,55,north,29,87,2,0,east,0,False
normal,55,east,31,93,2,5,east,0,False
normal,55,south,33,99,3,0,east,0,False
normal,55,west,34,102,3,0,east,0,False
normal,56,north,31,93,2,0,west,0,False
normal,56,east,32,96,1,0,west,0,False
normal,56,south,35,105,2,0,west,0,False
normal,56,west,31,93,2,5,west,0,False
normal,57,north,31,93,0,0,south,0,False
normal,57,east,34,102,2,0,south,0,False
normal,57,south,32,96,2,5,south,0,False
normal,57,west,33,99,2,0,south,0,False
normal,58,north,32,96,1,0,east,0,False
normal,58,east,30,90,1,5,east,0,False
normal,58,south,32,96,0,0,east,0,False
normal,58,west,35,105,2,0,east,0,False
normal,59,north,35,105,3,0,west,0,False
normal,59,east,34,102,4,0,west,0,False
normal,59,south,32,96,0,0,west,0,False
normal,59,west,32,96,2,5,west,0,False
normal,60,north,33,99,3,5,north,0,False
normal,60,east,35,105,1,0,north,0,False
normal,60,south,36,108,4,0,north,0,False
normal,60,west,32,96,0,0,north,0,False
normal,61,north,34,102,1,0,south,0,False
normal,61,east,39,117,4,0,south,0,False
normal,61,south,32,96,1,5,south,0,False
normal,61,west,34,102,2,0,south,0,False
normal,62,north,36,108,2,0,east,0,False
normal,62,east,36,108,2,5,east,0,False
normal,62,south,35,105,3,0,east,0,False
normal,62,west,36,108,2,0,east,0,False
normal,63,north,33,99,2,5,north,0,False
normal,63,east,37,111,1,0,north,0,False
normal,63,south,36,108,1,0,north,0,False
normal,63,west,36,108,0,0,north,0,False
normal,64,north,35,105,2,0,east,0,False
normal,64,east,35,105,3,5,east,0,False
normal,64,south,40,120,4,0,east,0,False
normal,64,west,38,114,2,0,east,0,False
normal,65,north,37,111,2,0,south,0,False
normal,65,east,35,105,0,0,south,0,False
normal,65,south,38,114,3,5,south,0,False
normal,65,west,39,117,1,0,south,0,False
normal,66,north,39,117,2,0,west,0,False
normal,66,east,40,120,5,0,west,0,False
normal,66,south,41,123,3,0,west,0,False
normal,66,west,35,105,1,5,west,0,False
normal,67,north,40,120,1,0,south,0,False
normal,67,east,42,126,2,0,south,0,False
normal,67,south,37,111,1,5,south,0,False
normal,67,west,36,108,1,0,south,0,False
normal,68,north,43,129,3,0,east,0,False
normal,68,east,40,120,3,5,east,0,False
normal,68,south,38,114,1,0,east,0,False
normal,68,west,39,117,3,0,east,0,False
normal,69,north,38,114,0,5,north,0,False
normal,69,east,42,126,2,0,north,0,False
normal,69,south,40,120,2,0,north,0,False
normal,69,west,39,117,0,0,north,0,False
normal,70,north,41,123,3,0,east,0,False
normal,70,east,37,111,0,5,east,0,False
normal,70,south,44,132,4,0,east,0,False
normal,70,west,40,120,1,0,east,0,False
normal,71,north,42,126,1,0,south,0,False
normal,71,east,38,114,1,0,south,0,False
normal,71,south,39,117,0,5,south,0,False
normal,71,west,42,126,2,0,south,0,False
normal,72,north,39,117,2,5,north,0,False
normal,72,east,39,117,1,0,north,0,False
normal,72,south,42,126,3,0,north,0,False
normal,72,west,44,132,2,0,north,0,False
normal,73,north,40,120,1,0,west,0,False
normal,73,east,41,123,2,0,west,0,False
normal,73,south,43,129,1,0,west,0,False
normal,73,west,42,126,3,5,west,0,False
normal,74,north,40,120,0,0,south,0,False
normal,74,east,44,132,3,0,south,0,False
normal,74,south,47,141,9,5,south,0,False
normal,74,west,44,132,2,0,south,0,False
normal,75,north,42,126,2,0,south,0,False
normal,75,east,47,141,3,0,south,0,False
normal,75,south,44,132,2,5,south,0,False
normal,75,west,45,135,1,0,south,0,False
normal,76,north,44,132,2,0,east,0,False
normal,76,east,46,138,4,5,east,0,False
normal,76,south,49,147,5,0,east,0,False
normal,76,west,46,138,1,0,east,0,False
normal,77,north,47,141,3,0,south,0,False
normal,77,east,47,141,1,0,south,0,False
normal,77,south,46,138,2,5,south,0,False
normal,77,west,48,144,2,0,south,0,False
normal,78,north,50,150,3,0,west,0,False
normal,78,east,49,147,2,0,west,0,False
normal,78,south,48,144,2,0,west,0,False
normal,78,west,44,132,1,5,west,0,False
normal,79,north,48,144,3,5,north,0,False
normal,79,east,51,153,2,0,north,0,False
normal,79,south,57,171,9,0,north,0,False
normal,79,west,44,132,0,0,north,0,False
normal,80,north,49,147,1,0,south,0,False
normal,80,east,53,159,2,0,south,0,False
normal,80,south,54,162,2,5,south,0,False
normal,80,west,45,135,1,0,south,0,False
normal,81,north,50,150,1,0,south,0,False
normal,81,east,55,165,2,0,south,0,False
normal,81,south,51,153,2,5,south,0,False
normal,81,west,47,141,2,0,south,0,False
normal,82,north,51,153,1,0,east,0,False
normal,82,east,54,162,4,5,east,0,False
normal,82,south,52,156,1,0,east,0,False
normal,82,west,47,141,0,0,east,0,False
normal,83,north,53,159,2,0,east,0,False
normal,83,east,49,147,0,5,east,0,False
normal,83,south,53,159,1,0,east,0,False
normal,83,west,48,144,1,0,east,0,False
normal,84,north,55,165,2,0,south,0,False
normal,84,east,52,156,3,0,south,0,False
normal,84,south,50,150,2,5,south,0,False
normal,84,west,49,147,1,0,south,0,False
normal,85,north,53,159,3,5,north,0,False
normal,85,east,54,162,2,0,north,0,False
normal,85,south,54,162,4,0,north,0,False
normal,85,west,50,150,1,0,north,0,False
normal,86,north,57,171,4,0,south,0,False
normal,86,east,56,168,2,0,south,0,False
normal,86,south,50,150,1,5,south,0,False
normal,86,west,53,159,3,0,south,0,False
normal,87,north,56,168,4,5,north,0,False
normal,87,east,60,180,4,0,north,0,False
normal,87,south,50,150,0,0,north,0,False
normal,87,west,56,168,3,0,north,0,False
normal,88,north,60,180,4,0,east,0,False
normal,88,east,56,168,1,5,east,0,False
normal,88,south,50,150,0,0,east,0,False
normal,88,west,58,174,2,0,east,0,False
normal,89,north,56,168,1,5,north,0,False
normal,89,east,57,171,1,0,north,0,False
normal,89,south,51,153,1,0,north,0,False
normal,89,west,58,174,0,0,north,0,False
normal,90,north,56,168,0,0,west,0,False
normal,90,east,59,177,2,0,west,0,False
normal,90,south,52,156,1,0,west,0,False
normal,90,west,53,159,0,5,west,0,False
normal,91,north,60,180,4,0,east,0,False
normal,91,east,57,171,3,5,east,0,False
normal,91,south,55,165,3,0,east,0,False
normal,91,west,55,165,2,0,east,0,False
normal,92,north,55,165,0,5,north,0,False
normal,92,east,57,171,0,0,north,0,False
normal,92,south,59,177,4,0,north,0,False
normal,92,west,55,165,0,0,north,0,False
normal,93,north,57,171,2,0,south,0,False
normal,93,east,60,180,3,0,south,0,False
normal,93,south,54,162,0,5,south,0,False
normal,93,west,55,165,0,0,south,0,False
normal,94,north,61,183,4,0,east,0,False
normal,94,east,56,168,1,5,east,0,False
normal,94,south,56,168,2,0,east,0,False
normal,94,west,58,174,3,0,east,0,False
normal,95,north,58,174,2,5,north,0,False
normal,95,east,58,174,2,0,north,0,False
normal,95,south,59,177,3,0,north,0,False
normal,95,west,58,174,0,0,north,0,False
normal,96,north,62,186,4,0,south,0,False
normal,96,east,60,180,2,0,south,0,False
normal,96,south,57,171,3,5,south,0,False
normal,96,west,58,174,0,0,south,0,False
normal,97,north,58,174,1,5,north,0,False
normal,97,east,63,189,3,0,north,0,False
normal,97,south,57,171,0,0,north,0,False
normal,97,west,59,177,1,0,north,0,False
normal,98,north,59,177,1,0,east,0,False
normal,98,east,60,180,2,5,east,0,False
normal,98,south,57,171,0,0,east,0,False
normal,98,west,60,180,1,0,east,0,False
normal,99,north,64,192,5,0,east,0,False
normal,99,east,58,174,3,5,east,0,False
normal,99,south,60,180,3,0,east,0,False
normal,99,west,60,180,0,0,east,0,False
normal,100,north,62,186,3,5,north,0,False
normal,100,east,59,177,1,0,north,0,False
normal,100,south,62,186,2,0,north,0,False
normal,100,west,62,186,2,0,north,0,False
normal,101,north,63,189,1,0,south,0,False
normal,101,east,64,192,5,0,south,0,False
normal,101,south,58,174,1,5,south,0,False
normal,101,west,64,192,2,0,south,0,False
normal,102,north,67,201,4,0,east,0,False
normal,102,east,59,177,0,5,east,0,False
normal,102,south,60,180,2,0,east,0,False
normal,102,west,64,192,0,0,east,0,False
normal,103,north,63,189,1,5,north,0,False
normal,103,east,62,186,3,0,north,0,False
normal,103,south,61,183,1,0,north,0,False
normal,103,west,64,192,0,0,north,0,False
normal,104,north,67,201,4,0,west,0,False
normal,104,east,63,189,1,0,west,0,False
normal,104,south,62,186,1,0,west,0,False
normal,104,west,59,177,0,5,west,0,False
normal,105,north,64,192,2,5,north,0,False
normal,105,east,63,189,0,0,north,0,False
normal,105,south,63,189,1,0,north,0,False
normal,105,west,60,180,1,0,north,0,False
normal,106,north,60,180,1,5,north,0,False
normal,106,east,64,192,1,0,north,0,False
normal,106,south,63,189,0,0,north,0,False
normal,106,west,62,186,2,0,north,0,False
normal,107,north,61,183,1,0,east,0,False
normal,107,east,60,180,1,5,east,0,False
normal,107,south,65,195,2,0,east,0,False
normal,107,west,63,189,1,0,east,0,False
normal,108,north,64,192,3,0,south,0,False
normal,108,east,65,195,5,0,south,0,False
normal,108,south,60,180,0,5,south,0,False
normal,108,west,64,192,1,0,south,0,False
normal,109,north,64,192,0,0,east,0,False
normal,109,east,61,183,1,5,east,0,False
normal,109,south,61,183,1,0,east,0,False
normal,109,west,65,195,1,0,east,0,False
normal,110,north,67,201,3,0,west,0,False
normal,110,east,65,195,4,0,west,0,False
normal,110,south,62,186,1,0,west,0,False
normal,110,west,62,186,2,5,west,0,False
normal,111,north,63,189,1,5,north,0,False
normal,111,east,68,204,3,0,north,0,False
normal,111,south,64,192,2,0,north,0,False
normal,111,west,63,189,1,0,north,0,False
normal,112,north,64,192,1,0,east,0,False
normal,112,east,63,189,0,5,east,0,False
normal,112,south,65,195,1,0,east,0,False
normal,112,west,66,198,3,0,east,0,False
normal,113,north,66,198,2,0,west,0,False
normal,113,east,63,189,0,0,west,0,False
normal,113,south,68,204,3,0,west,0,False
normal,113,west,61,183,0,5,west,0,False
normal,114,north,69,207,3,0,south,0,False
normal,114,east,65,195,2,0,south,0,False
normal,114,south,66,198,3,5,south,0,False
normal,114,west,61,183,0,0,south,0,False
normal,115,north,65,195,1,5,north,0,False
normal,115,east,66,198,1,0,north,0,False
normal,115,south,68,204,2,0,north,0,False
normal,115,west,63,189,2,0,north,0,False
normal,116,north,68,204,3,0,south,0,False
normal,116,east,66,198,0,0,south,0,False
normal,116,south,64,192,1,5,south,0,False
normal,116,west,66,198,3,0,south,0,False
normal,117,north,64,192,1,5,north,0,False
normal,117,east,67,201,1,0,north,0,False
normal,117,south,64,192,0,0,north,0,False
normal,117,west,68,204,2,0,north,0,False
normal,118,north,65,195,1,0,west,0,False
normal,118,east,68,204,1,0,west,0,False
normal,118,south,65,195,1,0,west,0,False
normal,118,west,67,201,4,5,west,0,False
normal,119,north,66,198,1,0,east,0,False
normal,119,east,65,195,2,5,east,0,False
normal,119,south,68,204,3,0,east,0,False
normal,119,west,70,210,3,0,east,0,False
peak,0,north,2,6,7,5,north,0,False
peak,0,east,5,15,5,0,north,0,False
peak,0,south,6,18,6,0,north,0,False
peak,0,west,2,6,2,0,north,0,False
peak,1,north,12,36,10,0,south,0,False
peak,1,east,11,33,6,0,south,0,False
peak,1,south,4,12,3,5,south,0,False
peak,1,west,5,15,3,0,south,0,False
peak,2,north,11,33,4,5,north,0,False
peak,2,east,15,45,4,0,north,0,False
peak,2,south,6,18,2,0,north,0,False
peak,2,west,10,30,5,0,north,0,False
peak,3,north,20,60,9,0,east,0,False
peak,3,east,14,42,4,5,east,0,False
peak,3,south,10,30,4,0,east,0,False
peak,3,west,13,39,3,0,east,0,False
peak,4,north,18,54,3,5,north,0,False
peak,4,east,20,60,6,0,north,0,False
peak,4,south,14,42,4,0,north,0,False
peak,4,west,15,45,2,0,north,0,False
peak,5,north,22,66,4,0,east,0,False
peak,5,east,18,54,3,5,east,0,False
peak,5,south,19,57,5,0,east,0,False
peak,5,west,19,57,4,0,east,0,False
peak,6,north,19,57,2,5,north,0,False
peak,6,east,26,78,8,0,north,0,False
peak,6,south,23,69,4,0,north,0,False
peak,6,west,23,69,4,0,north,0,False
peak,7,north,23,69,4,0,east,0,False
peak,7,east,25,75,4,5,east,0,False
peak,7,south,28,84,5,0,east,0,False
peak,7,west,29,87,6,0,east,0,False
peak,8,north,26,78,3,0,west,0,False
peak,8,east,29,87,4,0,west,0,False
peak,8,south,30,90,2,0,west,0,False
peak,8,west,29,87,5,5,west,0,False
peak,9,north,33,99,7,0,south,0,False
peak,9,east,37,111,8,0,south,0,False
peak,9,south,27,81,2,5,south,0,False
peak,9,west,34,102,5,0,south,0,False
peak,10,north,39,117,6,0,east,0,False
peak,10,east,38,114,6,5,east,0,False
peak,10,south,29,87,2,0,east,0,False
peak,10,west,37,111,3,0,east,0,False
peak,11,north,40,120,6,5,north,0,False
peak,11,east,40,120,2,0,north,0,False
peak,11,south,32,96,3,0,north,0,False
peak,11,west,41,123,4,0,north,0,False
peak,12,north,43,129,3,0,west,0,False
peak,12,east,44,132,4,0,west,0,False
peak,12,south,33,99,1,0,west,0,False
peak,12,west,37,111,1,5,west,0,False
peak,13,north,51,153,8,0,east,0,False
peak,13,east,41,123,2,5,east,0,False
peak,13,south,36,108,3,0,east,0,False
peak,13,west,39,117,2,0,east,0,False
peak,14,north,50,150,4,5,north,0,False
peak,14,east,46,138,5,0,north,0,False
peak,14,south,41,123,5,0,north,0,False
peak,14,west,42,126,3,0,north,0,False
peak,15,north,49,147,4,5,north,0,False
peak,15,east,49,147,3,0,north,0,False
peak,15,south,48,144,7,0,north,0,False
peak,15,west,44,132,2,0,north,0,False
peak,16,north,50,150,6,5,north,0,False
peak,16,east,55,165,6,0,north,0,False
peak,16,south,53,159,5,0,north,0,False
peak,16,west,45,135,1,0,north,0,False
peak,17,north,53,159,3,0,east,0,False
peak,17,east,53,159,3,5,east,0,False
peak,17,south,57,171,4,0,east,0,False
peak,17,west,49,147,4,0,east,0,False
peak,18,north,54,162,1,0,south,0,False
peak,18,east,57,171,4,0,south,0,False
peak,18,south,54,162,2,5,south,0,False
peak,18,west,52,156,3,0,south,0,False
peak,19,north,58,174,4,0,east,0,False
peak,19,east,55,165,3,5,east,0,False
peak,19,south,58,174,4,0,east,0,False
peak,19,west,55,165,3,0,east,0,False
peak,20,north,62,186,4,0,south,0,False
peak,20,east,57,171,2,0,south,0,False
peak,20,south,57,171,4,5,south,0,False
peak,20,west,56,168,1,0,south,0,False
peak,21,north,62,186,5,5,north,0,False
peak,21,east,62,186,5,0,north,0,False
peak,21,south,59,177,2,0,north,0,False
peak,21,west,58,174,2,0,north,0,False
peak,22,north,65,195,8,5,north,0,False
peak,22,east,72,216,10,0,north,0,False
peak,22,south,65,195,6,0,north,0,False
peak,22,west,61,183,3,0,north,0,False
peak,23,north,72,216,7,0,east,0,False
peak,23,east,71,213,4,5,east,0,False
peak,23,south,68,204,3,0,east,0,False
peak,23,west,67,201,6,0,east,0,False
peak,24,north,71,213,4,5,north,0,False
peak,24,east,73,219,2,0,north,0,False
peak,24,south,76,228,8,0,north,0,False
peak,24,west,69,207,2,0,north,0,False
peak,25,north,75,225,4,0,south,0,False
peak,25,east,74,222,1,0,south,0,False
peak,25,south,73,219,2,5,south,0,False
peak,25,west,73,219,4,0,south,0,False
peak,26,north,75,225,5,5,north,0,False
peak,26,east,79,237,5,0,north,0,False
peak,26,south,77,231,4,0,north,0,False
peak,26,west,76,228,3,0,north,0,False
peak,27,north,78,234,3,0,east,0,False
peak,27,east,78,234,4,5,east,0,False
peak,27,south,80,240,3,0,east,0,False
peak,27,west,79,237,3,0,east,0,False
peak,28,north,79,237,1,0,south,0,False
peak,28,east,83,249,5,0,south,0,False
peak,28,south,80,240,5,5,south,0,False
peak,28,west,83,249,4,0,south,0,False
peak,29,north,82,246,3,0,east,0,False
peak,29,east,86,258,8,5,east,0,False
peak,29,south,87,261,7,0,east,0,False
peak,29,west,85,255,2,0,east,0,False
peak,30,north,88,264,6,0,south,0,False
peak,30,east,91,273,5,0,south,0,False
peak,30,south,84,252,2,5,south,0,False
peak,30,west,88,264,3,0,south,0,False
peak,31,north,92,276,4,0,east,0,False
peak,31,east,89,267,3,5,east,0,False
peak,31,south,86,258,2,0,east,0,False
peak,31,west,92,276,4,0,east,0,False
peak,32,north,92,276,5,5,north,0,False
peak,32,east,90,270,1,0,north,0,False
peak,32,south,89,267,3,0,north,0,False
peak,32,west,99,297,7,0,north,0,False
peak,33,north,94,282,2,0,west,0,False
peak,33,east,96,288,6,0,west,0,False
peak,33,south,95,285,6,0,west,0,False
peak,33,west,100,300,6,5,west,0,False
peak,34,north,96,288,2,0,west,0,False
peak,34,east,101,303,5,0,west,0,False
peak,34,south,99,297,4,0,west,0,False
peak,34,west,100,300,5,5,west,0,False
peak,35,north,98,294,2,0,east,0,False
peak,35,east,98,294,2,5,east,0,False
peak,35,south,105,315,6,0,east,0,False
peak,35,west,105,315,5,0,east,0,False
peak,36,north,101,303,3,0,south,0,False
peak,36,east,100,300,2,0,south,0,False
peak,36,south,103,309,3,5,south,0,False
peak,36,west,109,327,4,0,south,0,False
peak,37,north,109,327,8,0,west,0,False
peak,37,east,103,309,3,0,west,0,False
peak,37,south,107,321,4,0,west,0,False
peak,37,west,106,318,2,5,west,0,False
peak,38,north,112,336,8,5,north,0,False
peak,38,east,107,321,4,0,north,0,False
peak,38,south,112,336,5,0,north,0,False
peak,38,west,108,324,2,0,north,0,False
peak,39,north,117,351,5,0,south,0,False
peak,39,east,109,327,2,0,south,0,False
peak,39,south,108,324,1,5,south,0,False
peak,39,west,110,330,2,0,south,0,False
peak,40,north,114,342,2,5,north,0,False
peak,40,east,112,336,3,0,north,0,False
peak,40,south,111,333,3,0,north,0,False
peak,40,west,114,342,4,0,north,0,False
peak,41,north,112,336,3,5,north,0,False
peak,41,east,114,342,2,0,north,0,False
peak,41,south,115,345,4,0,north,0,False
peak,41,west,121,363,7,0,north,0,False
peak,42,north,122,366,10,0,west,0,False
peak,42,east,118,354,4,0,west,0,False
peak,42,south,117,351,2,0,west,0,False
peak,42,west,119,357,3,5,west,0,False
peak,43,north,126,378,9,5,north,0,False
peak,43,east,121,363,3,0,north,0,False
peak,43,south,122,366,5,0,north,0,False
peak,43,west,122,366,3,0,north,0,False
peak,44,north,125,375,4,5,north,0,False
peak,44,east,124,372,3,0,north,0,False
peak,44,south,125,375,3,0,north,0,False
peak,44,west,125,375,3,0,north,0,False
peak,45,north,128,384,3,0,south,0,False
peak,45,east,134,402,10,0,south,0,False
peak,45,south,121,363,1,5,south,0,False
peak,45,west,128,384,3,0,south,0,False
